Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,30-Day Volatility,YoY Change
2020-03-10 00:00:00-04:00,67.33002237477794,69.58941601369386,65.44232820850907,69.32217407226562,285290000,0.0,0.0,0.07202189397618342,0.03659896745466267,
2020-03-11 00:00:00-04:00,67.39075287348057,68.3212322165363,66.04725520576122,66.9145736694336,255598800,0.0,0.0,-0.03473059573005033,0.03661363256863461,
2020-03-12 00:00:00-04:00,62.17956017177718,65.59537815986118,60.25056956905768,60.30644607543945,418474000,0.0,0.0,-0.09875468424321321,0.040150491988183816,
2020-03-13 00:00:00-04:00,64.35391154312393,68.00538633812462,61.45313461530539,67.5316390991211,370732000,0.0,0.0,0.11980797234583163,0.04644422475060465,
2020-03-16 00:00:00-04:00,58.78074574053364,62.942405493904495,58.30700208996455,58.84391403198242,322423600,0.0,0.0,-0.12864673778148739,0.051270884207528455,
2020-03-17 00:00:00-04:00,60.13152785246368,62.58527878886286,57.91829094246008,61.43128967285156,324056000,0.0,0.0,0.04397014854353287,0.05210041108355447,
2020-03-18 00:00:00-04:00,58.25113092125165,60.736466075066666,57.60732215662013,59.92745590209961,300233600,0.0,0.0,-0.024479931623778817,0.05170124484459944,
2020-03-19 00:00:00-04:00,60.10238113169301,61.42643543687088,58.941100121340455,59.468292236328125,271857200,0.0,0.0,-0.007661991634044907,0.05162047621593692,
2020-03-20 00:00:00-04:00,60.05135477378656,61.18105522592207,55.39165504540794,55.692909240722656,401693200,0.0,0.0,-0.06348564678134738,0.052465981790786466,
2020-03-23 00:00:00-04:00,55.41108483288239,55.51312163568075,51.65271258137682,54.5097541809082,336752800,0.0,0.0,-0.02124426746501029,0.05250175926541024,
2020-03-24 00:00:00-04:00,57.422678587356735,60.17525538486383,56.92221075272987,59.97846984863281,287531200,0.0,0.0,0.10032545091975487,0.05622257474262068,
2020-03-25 00:00:00-04:00,60.91866936456952,62.74076316410799,59.3516694383783,59.64806365966797,303602000,0.0,0.0,-0.00550874655186584,0.05622304549268951,
2020-03-26 00:00:00-04:00,59.891008534290606,62.8452270829615,59.85213631083276,62.786922454833984,252087200,0.0,0.0,0.05262297889626888,0.05701319990102267,
2020-03-27 00:00:00-04:00,61.40455808271416,62.16254788050298,60.01976760326953,60.18740081787109,204216800,0.0,0.0,-0.04140227829820575,0.05737338866121124,
2020-03-30 00:00:00-04:00,60.91624540312953,62.07752630082117,60.59069513800199,61.905033111572266,167976400,0.0,0.0,0.028538070598841614,0.05773489330913193,
2020-03-31 00:00:00-04:00,62.09696014187927,63.77085317683828,61.2223536075195,61.7786979675293,197002000,0.0,0.0,-0.00204078953992759,0.057696169178157036,
2020-04-01 00:00:00-04:00,59.886142364607466,60.425482361169855,58.09563292519833,58.528076171875,176218400,0.0,0.0,-0.05261719496520978,0.05817653181837071,
2020-04-02 00:00:00-04:00,58.38960956978753,59.55817861263245,57.55387518294648,59.504730224609375,165934000,0.0,0.0,0.016686932436772883,0.05835071925878749,
2020-04-03 00:00:00-04:00,58.98725744365528,59.6917989774562,58.05677432512775,58.64956283569336,129880000,0.0,0.0,-0.014371418636603517,0.05829511102518528,
2020-04-06 00:00:00-04:00,60.95510987284994,63.92147650814731,60.58583486452881,63.765995025634766,201820400,0.0,0.0,0.0872373457288178,0.06022434550205832,
2020-04-07 00:00:00-04:00,65.78972822133507,66.00838540103557,62.92297037455114,63.027435302734375,202887200,0.0,0.0,-0.0115823445176928,0.059960783293531536,
2020-04-08 00:00:00-04:00,63.83158830415397,64.95642874150907,63.46474512347498,64.6406021118164,168895200,0.0,0.0,0.025594676371228475,0.06008554100915506,
2020-04-09 00:00:00-04:00,65.27954490531218,65.61237949299203,64.3077616237392,65.10704803466797,161834800,0.0,0.0,0.00721598975895521,0.05887105783113458,
2020-04-13 00:00:00-04:00,65.1847957247921,66.49427732074086,64.58228739111088,66.38494873046875,131022800,0.0,0.0,0.019627686009052736,0.05896794456443036,
2020-04-14 00:00:00-04:00,68.02483698264969,70.02914021517418,67.55108961658726,69.73760223388672,194994800,0.0,0.0,0.05050321748428499,0.05717601473629073,
2020-04-15 00:00:00-04:00,68.6078945262973,69.56266976998216,68.17788311628567,69.10107421875,131154400,0.0,0.0,-0.009127472048751084,0.056887716850419365,
2020-04-16 00:00:00-04:00,69.81774912334944,70.01696641289247,68.59573232713251,69.65011596679688,157125200,0.0,0.0,0.00794548788501892,0.05625973104576119,
2020-04-17 00:00:00-04:00,69.16425698531064,69.71331699752928,67.26198676311418,68.70508575439453,215250000,0.0,0.0,-0.013568250379552116,0.055992661668201875,
2020-04-20 00:00:00-04:00,67.52681652344053,68.43299999416364,67.25957454803297,67.27900695800781,130015200,0.0,0.0,-0.020756524509475738,0.05607199785119177,
2020-04-21 00:00:00-04:00,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600,0.0,0.0,-0.030910503658602706,0.0543902891858615,
2020-04-22 00:00:00-04:00,66.4724141891117,67.51465402003916,66.12986704581802,67.07735443115234,116862400,0.0,0.0,0.028803579015829195,0.05301872743121322,
2020-04-23 00:00:00-04:00,67.02146404669297,68.44998669440024,66.77851821991604,66.81739044189453,124814400,0.0,0.0,-0.0038755850087176524,0.05261414980265171,
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200,0.0,0.0,0.028869628285994597,0.049300886111364885,
2020-04-27 00:00:00-04:00,68.4621332593315,69.12780988807344,68.01268939638848,68.79497528076172,117087600,0.0,0.0,0.0007068242891861143,0.044327246013939565,
2020-04-28 00:00:00-04:00,69.2589956509729,69.44120502793687,67.58753452748297,67.67984771728516,112004800,0.0,0.0,-0.016209433304185006,0.03710122713704671,
2020-04-29 00:00:00-04:00,69.17397917363517,70.37413234616447,68.9699055356583,69.90281677246094,137280800,0.0,0.0,0.032845361361651504,0.03675565604199155,
2020-04-30 00:00:00-04:00,70.4445760159148,71.55484032075456,70.05343675937974,71.37748718261719,183064000,0.0,0.0,0.021096008404874578,0.036437548661827204,
2020-05-01 00:00:00-04:00,69.54325391781421,72.64081369930636,69.44607705455206,70.22836303710938,240616800,0.0,0.0,-0.016099251891115385,0.03658270122816108,
2020-05-04 00:00:00-04:00,70.25266368795357,71.35077640125569,69.56026644411233,71.22201538085938,133568000,0.0,0.0,0.014148875194840427,0.034148586165248906,
2020-05-05 00:00:00-04:00,71.68359006518509,73.12668876890349,71.53782109644345,72.29095458984375,147751200,0.0,0.0,0.015008550421779399,0.033687739942224994,
2020-05-06 00:00:00-04:00,72.9955230221983,73.67091232748685,72.60923993097663,73.03682708740234,142333600,0.0,0.0,0.010317646264189406,0.029054442892114722,
2020-05-07 00:00:00-04:00,73.66602924556396,74.13977654354584,73.3623469812468,73.7923583984375,115215200,0.0,0.0,0.010344525373905178,0.02896330408586538,
2020-05-08 00:00:00-04:00,74.4549745357271,75.60234489642646,74.12610833613621,75.54875183105469,133838400,0.205,0.0,0.023801833560239904,0.027873084117397917,
2020-05-11 00:00:00-04:00,75.05424011538071,77.23448698795877,74.84473723882499,76.73754119873047,145946400,0.0,0.0,0.015735393886244564,0.026395925599055788,
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200,0.0,0.0,-0.011428252710266706,0.026356282605957192,
2020-05-13 00:00:00-04:00,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400,0.0,0.0,-0.01207408563604695,0.02653968726743297,
2020-05-14 00:00:00-04:00,74.17970399208137,75.4659301717339,73.45376288745526,75.405029296875,158929200,0.0,0.0,0.0061433506858956655,0.024055784281865944,
2020-05-15 00:00:00-04:00,73.16631038114848,75.0055137738857,73.13220232382433,74.959228515625,166348400,0.0,0.0,-0.005912082859816259,0.024152457884857412,
2020-05-18 00:00:00-04:00,76.28931972489806,77.100516197736,75.59504818699047,76.7253646850586,135178400,0.0,0.0,0.023561290643025368,0.02393275636524783,
2020-05-19 00:00:00-04:00,76.7424043944102,77.59257816496145,76.25032803863408,76.28199768066406,101729600,0.0,0.0,-0.005778623617032741,0.018999851633107752,
2020-05-20 00:00:00-04:00,77.14435531475209,77.83618836909706,77.10537786228618,77.76554870605469,111504800,0.0,0.0,0.01944824559526026,0.018844391311920613,
2020-05-21 00:00:00-04:00,77.62669752734837,78.1699360459229,76.94704163415062,77.18577575683594,102688800,0.0,0.0,-0.0074553958515772845,0.01869739006081978,
2020-05-22 00:00:00-04:00,76.92266727646846,77.76554065972839,76.82035797924657,77.6827163696289,81803200,0.0,0.0,0.006438240827669084,0.01869632504605695,
2020-05-26 00:00:00-04:00,78.80573295034046,78.98599716300203,77.10050843518626,77.15653991699219,125522000,0.0,0.0,-0.006773404397100058,0.018657550294748658,
2020-05-27 00:00:00-04:00,77.01280695551533,77.6388622427907,76.2698118885285,77.4926986694336,112945200,0.0,0.0,0.004356840687815389,0.01657958464793015,
2020-05-28 00:00:00-04:00,77.16628144944023,78.79112013772229,76.88857731287194,77.52681732177734,133560800,0.0,0.0,0.00044028215470071075,0.016416473752614326,
2020-05-29 00:00:00-04:00,77.77041392140606,78.23325906401446,77.09319651884718,77.4512939453125,153532400,0.0,0.0,-0.0009741580923073867,0.0164228056955814,
2020-06-01 00:00:00-04:00,77.40500989747099,78.52558745206125,77.27346192968375,78.4037857055664,80791200,0.0,0.0,0.012297945092130336,0.016163250955472688,
2020-06-02 00:00:00-04:00,78.1358219826799,78.79111598702812,77.69246183211925,78.76675415039062,87642800,0.0,0.0,0.004629476007539823,0.015441795330030119,
2020-06-03 00:00:00-04:00,79.08831525723531,79.46346673855659,78.51340711651795,79.20037078857422,104491200,0.0,0.0,0.00550507181438098,0.01383845684786824,
2020-06-04 00:00:00-04:00,79.02254872485325,79.32217629393165,78.14313615962425,78.5182876586914,87560400,0.0,0.0,-0.008612120411704116,0.013448658628484652,
2020-06-05 00:00:00-04:00,78.7691804038032,80.81544798423802,78.73994917802648,80.75454711914062,137250400,0.0,0.0,0.028480746678658297,0.013970587289395868,
2020-06-08 00:00:00-04:00,80.4500448415124,81.26611794142813,79.73628846860731,81.23200988769531,95654400,0.0,0.0,0.005912518682697376,0.013312222748021445,
2020-06-09 00:00:00-04:00,80.91048414553676,84.19181672502023,80.87881449555262,83.79718017578125,147712400,0.0,0.0,0.0315783185918006,0.01408654232722234,
2020-06-10 00:00:00-04:00,84.74965447468956,86.423209296877,84.30873274320918,85.95305633544922,166651600,0.0,0.0,0.02572731152940455,0.013813655970758176,
2020-06-11 00:00:00-04:00,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400,0.0,0.0,-0.04801048531786545,0.016452927935360934,
2020-06-12 00:00:00-04:00,83.97501902856774,84.72531471810665,81.41718166294463,82.53288269042969,200146000,0.0,0.0,0.008633817836224411,0.016198192242470228,
2020-06-15 00:00:00-04:00,81.1808627446549,84.20885233004024,81.01764513591078,83.55355834960938,138808800,0.0,0.0,0.012366896997989318,0.01574834044367126,
2020-06-16 00:00:00-04:00,85.61688845940762,86.04076362659309,83.97500316337461,85.7679214477539,165428800,0.0,0.0,0.026502319492834436,0.016127631243209876,
2020-06-17 00:00:00-04:00,86.5157952019366,86.5766960865549,85.5267654304704,85.64856719970703,114406400,0.0,0.0,-0.0013915954360580463,0.016101612298908167,
2020-06-18 00:00:00-04:00,85.6047156809937,86.10166895396527,85.07122336608076,85.68267059326172,96820400,0.0,0.0,0.0003981782144137913,0.016107357408802238,
2020-06-19 00:00:00-04:00,86.39154080283116,86.85925531634406,84.07973874680876,85.19300842285156,264476000,0.0,0.0,-0.005714833198122382,0.0162060890920363,
2020-06-22 00:00:00-04:00,85.58767026765868,87.5657299019409,85.54138499847603,87.42200469970703,135445200,0.0,0.0,0.026164075176121848,0.016306384164838577,
2020-06-23 00:00:00-04:00,88.67167780071613,90.7130764076864,88.25024105134418,89.28799438476562,212155600,0.0,0.0,0.021344622460537588,0.016465033970206735,
2020-06-24 00:00:00-04:00,88.91527780438203,89.83853715411549,87.33672444267022,87.71187591552734,192623200,0.0,0.0,-0.017652076072471434,0.01671894367085923,
2020-06-25 00:00:00-04:00,87.86777486464669,88.91526681509454,87.10529481180333,88.87628936767578,137522400,0.0,0.0,0.013275436649762717,0.01646565535187223,
2020-06-26 00:00:00-04:00,88.77155327311752,88.99323335258256,85.99690581013819,86.1455078125,205256800,0.0,0.0,-0.03072564769078856,0.017766102027001403,
2020-06-29 00:00:00-04:00,86.05293705962484,88.22588356795558,85.57303786343928,88.13087463378906,130646000,0.0,0.0,0.023046666874496857,0.017960781867763075,
2020-06-30 00:00:00-04:00,87.71673790659106,89.15400438756762,87.69725289921185,88.86654663085938,140223200,0.0,0.0,0.008347494565636104,0.01764724488825099,
2020-07-01 00:00:00-04:00,88.9445053445153,89.49017478480187,88.64974720230927,88.6984634399414,110737200,0.0,0.0,-0.0018914113048205117,0.017579056299386442,
2020-07-02 00:00:00-04:00,89.60954555050597,90.2477855067387,88.58397693612106,88.6984634399414,114041600,0.0,0.0,0.0,0.017392720959991937,
2020-07-06 00:00:00-04:00,90.13331471340702,91.5413429539948,90.1016450620102,91.0711898803711,118655600,0.0,0.0,0.026750479640904823,0.017697659202728613,
2020-07-07 00:00:00-04:00,91.4511912983208,92.23315645577712,90.67653394853455,90.78858947753906,112424400,0.0,0.0,-0.0031030713796893483,0.017769183321125693,
2020-07-08 00:00:00-04:00,91.77032125487872,92.93474581994715,91.6826201191258,92.903076171875,117092000,0.0,0.0,0.0232902251979481,0.017908289954087307,
2020-07-09 00:00:00-04:00,93.79953525982644,93.85312833322664,92.25022039383914,93.3025894165039,125642800,0.0,0.0,0.004300323101140258,0.01790851154945869,
2020-07-10 00:00:00-04:00,92.89577365848908,93.52427495894224,92.28189540998636,93.46580505371094,90257200,0.0,0.0,0.001749315192941081,0.0178951706392341,
2020-07-13 00:00:00-04:00,94.77638589183748,97.39756217350656,92.82024990306108,93.0346221923828,191649200,0.0,0.0,-0.004613268575393459,0.017959152948610474,
2020-07-14 00:00:00-04:00,92.41342642632009,94.76663728718364,91.47555883539732,94.5741958618164,170989200,0.0,0.0,0.016548394921731102,0.018024861386536143,
2020-07-15 00:00:00-04:00,96.45723479721514,96.7081460918901,94.02119992301604,95.22460174560548,153198000,0.0,0.0,0.006877202368597457,0.01802179936645501,
2020-07-16 00:00:00-04:00,94.0918491550775,94.91279173687622,93.45117077912744,94.05287170410156,110577600,0.0,0.0,-0.012304908815835458,0.01834622451548856,
2020-07-17 00:00:00-04:00,94.50598610723088,94.66188849020998,93.38783943733658,93.86286926269533,92186800,0.0,0.0,-0.0020201662954428823,0.01820524060451883,
2020-07-20 00:00:00-04:00,93.9505614633719,95.9797752684357,93.60464123577772,95.8409194946289,90318000,0.0,0.0,0.021073830871263688,0.017939947604435357,
2020-07-21 00:00:00-04:00,96.63508076807028,96.710597264398,94.26725426060209,94.5181655883789,103433200,0.0,0.0,-0.013801556926049008,0.018296312508138308,
2020-07-22 00:00:00-04:00,94.21852946338672,95.4682166933375,94.13083576579898,94.78369140625,89001600,0.0,0.0,0.0028092569953954705,0.017608421171552896,
2020-07-23 00:00:00-04:00,94.51570967602892,94.59366457206065,89.65582482110416,90.4694595336914,197004400,0.0,0.0,-0.04551660532050261,0.019333866447109476,
2020-07-24 00:00:00-04:00,88.65950740859365,90.59128161056452,86.86414315402308,90.245361328125,185438800,0.0,0.0,-0.002477059183524255,0.016917606079930335,
2020-07-27 00:00:00-04:00,91.31233191463268,92.4767563073094,91.0882208654685,92.38418579101562,121214000,0.0,0.0,0.02370010415398549,0.01729742247313739,
2020-07-28 00:00:00-04:00,91.9530007505373,92.1308339572998,90.86165454486256,90.86653137207033,103625600,0.0,0.0,-0.016427642955888833,0.01760813842236935,
2020-07-29 00:00:00-04:00,91.35131946620248,92.79345556721894,91.31478042525389,92.60831451416016,90329200,0.0,0.0,0.019168588431726974,0.017318423827054202,
2020-07-30 00:00:00-04:00,91.77762295924212,93.83363719107348,91.3683708441203,93.72888946533205,158130000,0.0,0.0,0.012100154905643423,0.01738338156966992,
2020-07-31 00:00:00-04:00,100.2525895272056,103.69226986257458,98.24529157077608,103.5412368774414,374336800,0.0,0.0,0.10468861274344565,0.025394732539485966,
2020-08-03 00:00:00-04:00,105.43158191778792,108.781129727995,105.131954398828,106.15021514892578,308151200,0.0,0.0,0.02519748025197477,0.02550335102455642,
2020-08-04 00:00:00-04:00,106.3402465319621,107.95533909311013,105.61430535073688,106.85912322998048,173071600,0.0,0.0,0.00667834803782652,0.02526292178222594,
2020-08-05 00:00:00-04:00,106.57896588535844,107.5679954655589,106.11124391089764,107.2464370727539,121776800,0.0,0.0,0.003624527612301698,0.025123068274063305,
2020-08-06 00:00:00-04:00,107.58016424017666,111.48512760350664,106.98820958673392,110.98817443847656,202428800,0.0,0.0,0.0348891531304143,0.02521806334449471,
2020-08-07 00:00:00-04:00,110.50743450078213,110.96623604021984,107.6643380902287,108.4647979736328,198045600,0.205,0.0,-0.022735543472178987,0.02581683087721004,
2020-08-10 00:00:00-04:00,109.91684136955703,111.06384515107564,107.37879853018045,110.0413055419922,212403600,0.0,0.0,0.014534739360715365,0.024841818173007253,
2020-08-11 00:00:00-04:00,109.3018488792543,109.8021334499174,106.50755690311216,106.76868438720705,187902400,0.0,0.0,-0.02973993391541785,0.025631574763588086,
2020-08-12 00:00:00-04:00,107.8644362745087,110.5757546871502,107.66920508325636,110.31707000732422,165598000,0.0,0.0,0.033234329339945745,0.026084680304672515,
2020-08-13 00:00:00-04:00,111.70322831118776,113.27730675270328,111.21270008616256,112.2694091796875,210082000,0.0,0.0,0.01769752561624105,0.026085296051918803,
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200,0.0,0.0,-0.0008912446409795605,0.02609546925563345,
2020-08-17 00:00:00-04:00,113.2968411430322,113.32124690635658,111.2468836328708,111.8765106201172,119561600,0.0,0.0,-0.002610686886867164,0.025924851910550696,
2020-08-18 00:00:00-04:00,111.62758802659576,113.23582875245064,111.29080786153608,112.80875396728516,105633600,0.0,0.0,0.008332788911637135,0.025852147081656177,
2020-08-19 00:00:00-04:00,113.21874298963276,114.37062498380035,112.85512170179622,112.9502944946289,145538000,0.0,0.0,0.0012546945371350038,0.025702958611046493,
2020-08-20 00:00:00-04:00,112.99177868647467,115.57131200892078,112.97469390875426,115.45661163330078,126907200,0.0,0.0,0.022189558246712204,0.025849009742550583,
2020-08-21 00:00:00-04:00,116.4205737619534,121.8920146880567,116.40837460528758,121.4063720703125,338054800,0.0,0.0,0.05153243588949774,0.027041527274813813,
2020-08-24 00:00:00-04:00,125.63075077449842,125.716174666539,120.9841825886312,122.85842895507812,345937600,0.0,0.0,0.011960302083029672,0.02692073987150307,
2020-08-25 00:00:00-04:00,121.7260758033708,122.19707648647878,120.12027046376028,121.85053253173828,211495600,0.0,0.0,-0.008203722218427245,0.027080923527633527,
2020-08-26 00:00:00-04:00,123.17323105412804,123.9663698240554,122.10188003313584,123.507568359375,163022400,0.0,0.0,0.013598921508243045,0.027092038265053298,
2020-08-27 00:00:00-04:00,124.11280434438925,124.4471416696021,120.8816737597356,122.03112030029295,155552400,0.0,0.0,-0.011954312425502267,0.027082582294205695,
2020-08-28 00:00:00-04:00,123.00972286968064,123.429476621527,121.60892012172948,121.83344268798828,187630000,0.0,0.0,-0.0016198950875664364,0.0270770319153498,
2020-08-31 00:00:00-04:00,124.53987915778784,127.8783816861412,122.9975274233114,125.96508026123048,225702700,0.0,4.0,0.03391217946474012,0.027373024540303804,
2020-09-01 00:00:00-04:00,129.59645917907037,131.5878564000405,127.41960197636358,130.9826202392578,151948100,0.0,0.0,0.039832785146659555,0.027549310135372155,
2020-09-02 00:00:00-04:00,134.31136056792818,134.69206665149915,123.97371354118889,128.26885986328125,200119000,0.0,0.0,-0.020718476779739925,0.028127929312456296,
